expid, time, type, balance, number of traders, profit per trader, type, balance, number of traders, profit per trader, type, balance, number of traders, profit per trader, type, balance, number of traders, profit per trader, 
trial0001052, 000240, AA, 8, 6, 1.353909, GDX, 260, 12, 21.684156, SNPR, 18, 2, 9.000000, ZIP, 81, 14, 5.833333, 97, 100, 
trial0001053, 000240, AA, 7, 4, 1.806697, GDX, 207, 10, 20.777778, SNPR, 40, 4, 10.248858, ZIP, 19, 14, 1.357143, 97, 99, 
trial0001053, 000240, AA, 88, 4, 22.051489, GDX, 189, 14, 13.557451, SNPR, 28, 4, 7.247431, ZIP, 51, 12, 4.250000, 97, 100, 
trial0001054, 000240, AA, 97, 6, 16.182973, GDX, 75, 10, 7.511111, SNPR, 21, 6, 3.664764, ZIP, 54, 10, 5.480247, 96, 99, 
trial0001054, 000240, AA, 108, 6, 18.114540, GDX, 176, 12, 14.692730, SNPR, 21, 6, 3.500000, ZIP, 55, 10, 5.500000, 96, 102, 
trial0001055, 000240, AA, 116, 8, 14.520392, GDX, 181, 10, 18.188889, SNPR, 37, 8, 4.743497, ZIP, 24, 6, 4.000000, 101, 102, 
trial0001055, 000240, AA, 16, 4, 4.166667, GDX, 165, 14, 11.801587, SNPR, 22, 8, 2.750000, ZIP, 111, 8, 13.888889, 98, 101, 
trial0001056, 000240, AA, 54, 2, 27.166667, GDX, 269, 12, 22.472222, SNPR, 13, 10, 1.300000, ZIP, 69, 8, 8.625000, 98, 102, 
trial0001056, 000240, AA, 139, 6, 23.262654, GDX, 146, 12, 12.202006, SNPR, 25, 10, 2.500000, ZIP, 56, 6, 9.333333, 96, 98, 
trial0001057, 000240, AA, 57, 4, 14.389815, GDX, 176, 10, 17.644074, SNPR, 46, 12, 3.833333, ZIP, 24, 6, 4.000000, 95, 97, 
trial0001057, 000240, AA, 75, 4, 18.958398, GDX, 148, 14, 10.608315, SNPR, 46, 12, 3.888889, ZIP, 39, 4, 9.995833, 97, 100, 
trial0001058, 000240, GDX, 113, 10, 11.300000, SNPR, 62, 18, 3.444444, ZIP, 42, 4, 10.500000, 98, 102, 
trial0001058, 000240, AA, 73, 4, 18.446763, GDX, 208, 14, 14.894177, SNPR, 48, 14, 3.428571, ZIP, 16, 2, 8.347234, 100, 103, 
trial0001059, 000240, AA, 11, 2, 5.777778, GDX, 234, 16, 14.631944, SNPR, 25, 6, 4.222222, ZIP, 31, 8, 3.875000, 95, 99, 
trial0001059, 000240, AA, 21, 4, 5.342593, GDX, 290, 16, 18.164352, SNPR, 11, 2, 5.500000, ZIP, 73, 12, 6.083333, 96, 100, 
trial0001060, 000240, AA, 10, 4, 2.527778, GDX, 233, 14, 16.682540, SNPR, 11, 4, 2.833333, ZIP, 102, 10, 10.200000, 98, 99, 
trial0001060, 000240, AA, 34, 4, 8.608025, GDX, 327, 16, 20.472994, SNPR, 3, 4, 0.750000, ZIP, 46, 10, 4.600000, 100, 102, 
trial0001061, 000240, AA, 60, 4, 15.222222, GDX, 211, 14, 15.126984, SNPR, 27, 6, 4.500000, ZIP, 58, 8, 7.291667, 96, 99, 
trial0001061, 000240, AA, 68, 6, 11.478086, GDX, 278, 14, 19.866534, SNPR, 9, 6, 1.500000, ZIP, 56, 8, 7.000000, 97, 98, 
trial0001062, 000240, AA, 26, 4, 6.732510, GDX, 260, 14, 18.619048, SNPR, 24, 8, 3.092078, ZIP, 32, 6, 5.444444, 99, 102, 
trial0001062, 000240, AA, 64, 4, 16.000000, GDX, 153, 16, 9.562500, SNPR, 23, 8, 2.875000, ZIP, 116, 6, 19.333333, 101, 102, 
trial0001063, 000240, AA, 30, 4, 7.537037, GDX, 174, 14, 12.465608, SNPR, 32, 10, 3.233333, ZIP, 10, 4, 2.500000, 97, 102, 
trial0001063, 000240, AA, 30, 4, 7.527790, GDX, 238, 16, 14.909719, SNPR, 60, 10, 6.033333, ZIP, 15, 4, 3.750000, 98, 100, 
trial0001064, 000240, AA, 28, 6, 4.731824, GDX, 178, 12, 14.838477, SNPR, 49, 12, 4.101852, ZIP, 9, 2, 4.662551, 96, 98, 
trial0001064, 000240, AA, 19, 4, 4.768519, GDX, 253, 16, 15.856481, SNPR, 63, 12, 5.268519, ZIP, 19, 2, 9.500000, 96, 101, 
trial0001065, 000240, AA, 10, 4, 2.666667, GDX, 229, 16, 14.312500, SNPR, 15, 2, 7.500000, ZIP, 96, 10, 9.633333, 96, 99, 
trial0001065, 000240, AA, 74, 4, 18.694444, GDX, 368, 18, 20.456790, SNPR, 2, 2, 1.000000, ZIP, 25, 10, 2.500000, 96, 101, 
trial0001066, 000240, AA, 52, 6, 8.777631, GDX, 276, 14, 19.738487, SNPR, 23, 8, 2.999424, ZIP, 12, 4, 3.000000, 98, 102, 
trial0001066, 000240, AA, 48, 4, 12.224074, GDX, 226, 18, 12.573663, SNPR, 33, 4, 8.250000, ZIP, 63, 8, 7.972222, 98, 100, 
trial0001067, 000240, AA, 34, 4, 8.587497, GDX, 205, 16, 12.853126, SNPR, 30, 6, 5.000000, ZIP, 16, 6, 2.666667, 98, 99, 
trial0001067, 000240, AA, 29, 4, 7.306944, GDX, 242, 18, 13.487346, SNPR, 28, 6, 4.666667, ZIP, 16, 6, 2.666667, 97, 101, 
trial0001068, 000240, AA, 91, 6, 15.310974, GDX, 111, 12, 9.270439, SNPR, 27, 4, 6.750000, ZIP, 91, 10, 9.188889, 96, 99, 
trial0001068, 000240, AA, 57, 6, 9.631556, GDX, 119, 16, 7.444444, SNPR, 67, 8, 8.387444, ZIP, 29, 4, 7.250000, 98, 100, 
trial0001069, 000240, AA, 26, 4, 6.630620, GDX, 219, 16, 13.708333, SNPR, 41, 10, 4.114419, ZIP, 12, 2, 6.000000, 94, 100, 
trial0001069, 000240, AA, 42, 4, 10.748676, GDX, 358, 18, 19.907702, SNPR, 25, 10, 2.566667, ZIP, 0, 2, 0.000000, 98, 102, 
trial0001070, 000240, AA, 34, 6, 5.790123, GDX, 151, 14, 10.820106, SNPR, 5, 2, 2.500000, ZIP, 89, 10, 8.977778, 98, 100, 
trial0001070, 000240, AA, 51, 4, 12.754167, GDX, 240, 20, 12.049167, SNPR, 20, 2, 10.000000, ZIP, 53, 8, 6.625000, 96, 98, 
trial0001071, 000240, AA, 47, 6, 7.851852, GDX, 175, 18, 9.771605, SNPR, 18, 2, 9.000000, ZIP, 112, 6, 18.666667, 97, 98, 
trial0001071, 000240, AA, 81, 4, 20.271605, GDX, 180, 18, 10.032236, SNPR, 27, 4, 6.833333, ZIP, 40, 8, 5.000000, 96, 98, 
trial0001072, 000240, AA, 4, 6, 0.809785, GDX, 295, 14, 21.076720, SNPR, 35, 6, 5.844536, ZIP, 9, 6, 1.500000, 98, 99, 
trial0001072, 000240, AA, 59, 4, 14.991667, GDX, 310, 20, 15.501667, SNPR, 18, 6, 3.000000, ZIP, 22, 4, 5.500000, 98, 100, 
trial0001073, 000240, AA, 40, 6, 6.777778, GDX, 338, 18, 18.796296, SNPR, 16, 6, 2.666667, ZIP, 9, 2, 4.500000, 97, 102, 
trial0001073, 000240, AA, 40, 4, 10.172788, GDX, 311, 20, 15.588693, SNPR, 34, 8, 4.316872, ZIP, 22, 2, 11.000000, 97, 101, 
trial0001074, 000240, AA, 56, 4, 14.079159, GDX, 243, 20, 12.150000, SNPR, 26, 4, 6.500000, ZIP, 68, 4, 17.170841, 96, 102, 
trial0001074, 000240, AA, 16, 4, 4.105281, GDX, 286, 20, 14.333333, SNPR, 9, 2, 4.956104, ZIP, 32, 8, 4.000000, 96, 99, 
trial0001075, 000240, AA, 56, 4, 14.027778, GDX, 282, 20, 14.144444, SNPR, 8, 4, 2.000000, ZIP, 43, 4, 10.750000, 96, 100, 
trial0001075, 000240, AA, 36, 4, 9.091667, GDX, 344, 22, 15.665152, SNPR, 17, 4, 4.250000, ZIP, 15, 4, 3.750000, 96, 100, 
trial0001076, 000240, AA, 29, 6, 4.955063, GDX, 297, 18, 16.552016, SNPR, 18, 6, 3.055556, ZIP, 24, 2, 12.000000, 95, 102, 
trial0001076, 000240, AA, 174, 4, 43.681944, GDX, 230, 22, 10.466919, SNPR, 24, 6, 4.000000, ZIP, 1, 2, 0.500000, 98, 101, 
trial0001077, 000240, AA, 138, 6, 23.022100, GDX, 192, 16, 12.012546, SNPR, 0, 2, 0.000000, ZIP, 31, 8, 3.958333, 98, 103, 
trial0001077, 000240, AA, 92, 6, 15.479630, GDX, 238, 22, 10.818687, SNPR, 12, 2, 6.000000, ZIP, 61, 4, 15.277778, 96, 101, 
trial0001078, 000240, AA, 0, 2, 0.000000, GDX, 291, 22, 13.227273, SNPR, 30, 4, 7.500000, ZIP, 22, 4, 5.500000, 93, 102, 
trial0001078, 000240, AA, 32, 4, 8.194444, GDX, 366, 24, 15.259259, SNPR, 5, 4, 1.250000, ZIP, 28, 2, 14.000000, 94, 101, 
trial0001079, 000240, AA, 11, 2, 5.796296, GDX, 222, 22, 10.109428, SNPR, 32, 6, 5.333333, ZIP, 23, 2, 11.500000, 96, 102, 
trial0001079, 000240, AA, 24, 4, 6.027778, GDX, 381, 24, 15.912037, SNPR, 13, 2, 6.500000, ZIP, 28, 4, 7.000000, 98, 101, 
trial0001080, 000240, AA, 249, 8, 31.146296, GDX, 53, 4, 13.379630, SNPR, 3, 2, 1.500000, ZIP, 54, 18, 3.017284, 100, 103, 
trial0001080, 000240, AA, 40, 8, 5.000000, GDX, 2, 2, 1.000000, SNPR, 5, 2, 2.500000, ZIP, 40, 22, 1.818182, 96, 97, 
trial0001081, 000240, AA, 81, 8, 10.170388, GDX, 5, 2, 2.666667, SNPR, 0, 2, 0.000000, ZIP, 171, 20, 8.565178, 98, 100, 
trial0001081, 000240, AA, 100, 8, 12.513889, GDX, 85, 2, 42.500000, SNPR, 2, 4, 0.500000, ZIP, 211, 20, 10.594444, 97, 100, 
trial0001082, 000240, AA, 58, 8, 7.338732, GDX, 20, 2, 10.434156, SNPR, 39, 8, 4.966481, ZIP, 152, 14, 10.906428, 97, 102, 
trial0001082, 000240, AA, 49, 6, 8.198765, GDX, 0, 2, 0.000000, SNPR, 33, 6, 5.500000, ZIP, 19, 20, 0.990370, 97, 98, 
trial0001083, 000240, AA, 148, 8, 18.614583, GDX, 142, 6, 23.777778, SNPR, 18, 8, 2.250000, ZIP, 66, 10, 6.641667, 96, 99, 
trial0001083, 000240, AA, 35, 6, 5.833333, GDX, 3, 4, 0.750000, SNPR, 37, 8, 4.625000, ZIP, 18, 16, 1.125000, 97, 99, 
trial0001084, 000240, AA, 143, 6, 23.934396, GDX, 23, 4, 5.998869, SNPR, 51, 10, 5.100000, ZIP, 34, 12, 2.866512, 97, 99, 
trial0001084, 000240, AA, 28, 8, 3.541667, GDX, 2, 2, 1.000000, SNPR, 41, 10, 4.100000, ZIP, 42, 14, 3.047619, 97, 98, 
trial0001085, 000240, AA, 25, 8, 3.166667, GDX, 10, 2, 5.000000, SNPR, 59, 12, 4.972222, ZIP, 16, 10, 1.600000, 96, 100, 
trial0001085, 000240, AA, 68, 6, 11.438889, GDX, 85, 4, 21.333333, SNPR, 39, 12, 3.305556, ZIP, 91, 12, 7.613889, 99, 101, 
trial0001086, 000240, AA, 107, 12, 8.957830, GDX, 104, 4, 26.235597, SNPR, 49, 12, 4.125263, ZIP, 58, 4, 14.515124, 97, 103, 
trial0001086, 000240, AA, 14, 6, 2.414901, GDX, 27, 4, 6.750000, SNPR, 41, 14, 2.965042, ZIP, 58, 10, 5.800000, 98, 101, 
trial0001087, 000240, AA, 29, 6, 4.981481, GDX, 0, 2, 0.000000, SNPR, 77, 18, 4.333333, ZIP, 14, 6, 2.351852, 101, 103, 
trial0001087, 000240, AA, 120, 8, 15.003763, GDX, 68, 2, 34.031276, SNPR, 65, 16, 4.077542, ZIP, 40, 8, 5.083333, 99, 100, 
trial0001088, 000240, AA, 0, 2, 0.444444, GDX, 153, 8, 19.125000, SNPR, 42, 14, 3.000000, ZIP, 42, 8, 5.263889, 97, 101, 
trial0001088, 000240, AA, 153, 6, 25.650381, GDX, 32, 4, 8.029985, SNPR, 36, 18, 2.000000, ZIP, 29, 6, 4.996296, 95, 105, 
trial0001089, 000240, AA, 131, 6, 21.850040, GDX, 51, 10, 5.144444, SNPR, 53, 12, 4.482387, ZIP, 43, 4, 10.916667, 99, 102, 
trial0001089, 000240, AA, 90, 8, 11.367644, GDX, 13, 2, 6.646091, SNPR, 70, 20, 3.533333, ZIP, 63, 4, 15.775000, 98, 102, 
trial0001090, 000240, AA, 237, 8, 29.651619, GDX, 59, 4, 14.936728, SNPR, 51, 16, 3.190009, ZIP, 8, 4, 2.000000, 99, 102, 
trial0001090, 000240, AA, 85, 8, 10.720155, GDX, 73, 2, 36.655563, SNPR, 65, 22, 2.996711, ZIP, 14, 2, 7.000000, 101, 101, 
trial0001091, 000240, AA, 165, 8, 20.732562, GDX, 11, 4, 2.987706, SNPR, 8, 2, 4.000000, ZIP, 69, 18, 3.843816, 97, 98, 
trial0001091, 000240, AA, 83, 8, 10.387963, GDX, 82, 4, 20.722222, SNPR, 21, 2, 10.500000, ZIP, 83, 20, 4.150370, 100, 101, 
trial0001092, 000240, AA, 127, 8, 15.981481, GDX, 80, 6, 13.376543, SNPR, 5, 4, 1.250000, ZIP, 65, 14, 4.706349, 98, 100, 
trial0001092, 000240, AA, 165, 8, 20.680401, GDX, 64, 4, 16.114198, SNPR, 21, 4, 5.250000, ZIP, 86, 18, 4.783333, 96, 99, 
trial0001093, 000240, AA, 27, 4, 6.750000, GDX, 86, 6, 14.333333, SNPR, 55, 6, 9.166667, ZIP, 47, 16, 2.937500, 100, 102, 
trial0001093, 000240, AA, 63, 6, 10.580247, GDX, 83, 6, 13.851852, SNPR, 40, 6, 6.666667, ZIP, 102, 16, 6.400463, 94, 96, 
trial0001094, 000240, AA, 82, 6, 13.685185, GDX, 2, 4, 0.500000, SNPR, 53, 8, 6.625000, ZIP, 107, 14, 7.706349, 98, 100, 
trial0001094, 000240, AA, 171, 8, 21.379393, GDX, 79, 4, 19.916667, SNPR, 12, 8, 1.623771, ZIP, 107, 14, 7.664859, 98, 100, 
trial0001095, 000240, AA, 42, 8, 5.279552, GDX, 9, 2, 4.702778, SNPR, 34, 6, 5.726337, ZIP, 24, 16, 1.500000, 98, 99, 
trial0001095, 000240, AA, 131, 6, 21.899143, GDX, 85, 4, 21.420833, SNPR, 27, 12, 2.305556, ZIP, 125, 12, 10.437929, 100, 103, 
trial0001096, 000240, AA, 53, 6, 8.897862, GDX, 68, 4, 17.185152, SNPR, 56, 12, 4.712963, ZIP, 37, 10, 3.731667, 97, 100, 
trial0001096, 000240, AA, 67, 6, 11.257888, GDX, 83, 6, 13.882030, SNPR, 53, 12, 4.466049, ZIP, 63, 10, 6.356790, 99, 100, 
trial0001097, 000240, AA, 45, 6, 7.652515, GDX, 95, 6, 15.952218, SNPR, 49, 12, 4.138889, ZIP, 56, 8, 7.088117, 97, 99, 
trial0001097, 000240, AA, 111, 6, 18.558333, GDX, 148, 6, 24.775000, SNPR, 32, 14, 2.285714, ZIP, 35, 8, 4.375000, 100, 101, 
trial0001098, 000240, AA, 18, 4, 4.568056, GDX, 185, 8, 23.222222, SNPR, 53, 14, 3.853571, ZIP, 6, 6, 1.000000, 96, 103, 
trial0001098, 000240, AA, 56, 6, 9.425926, GDX, 138, 6, 23.129630, SNPR, 52, 16, 3.291667, ZIP, 61, 6, 10.166667, 97, 101, 
trial0001099, 000240, AA, 11, 6, 1.874706, GDX, 93, 4, 23.444444, SNPR, 43, 18, 2.442999, ZIP, 40, 4, 10.000000, 98, 102, 
trial0001099, 000240, AA, 123, 6, 20.574074, GDX, 23, 6, 3.944444, SNPR, 60, 18, 3.333333, ZIP, 65, 4, 16.472222, 99, 103, 
trial0001100, 000240, AA, 44, 6, 7.393137, GDX, 124, 4, 31.213306, SNPR, 69, 18, 3.877109, ZIP, 31, 4, 7.750000, 98, 102, 
trial0001100, 000240, AA, 44, 6, 7.388889, GDX, 156, 6, 26.055556, SNPR, 77, 20, 3.866667, ZIP, 5, 2, 2.500000, 98, 102, 
trial0001101, 000240, AA, 122, 4, 30.638889, GDX, 68, 8, 8.513889, SNPR, 0, 2, 0.000000, ZIP, 67, 18, 3.740741, 96, 98, 
trial0001101, 000240, AA, 152, 8, 19.091359, GDX, 66, 6, 11.100926, SNPR, 1, 2, 0.500000, ZIP, 124, 18, 6.925754, 97, 100, 
trial0001102, 000240, AA, 112, 12, 9.392296, GDX, 109, 6, 18.197531, SNPR, 41, 6, 6.962321, ZIP, 19, 8, 2.416667, 99, 102, 
trial0001102, 000240, AA, 27, 6, 4.555725, GDX, 175, 8, 21.958333, SNPR, 14, 4, 3.500000, ZIP, 82, 16, 5.187437, 99, 105, 
trial0001103, 000240, AA, 72, 4, 18.181944, GDX, 118, 6, 19.767593, SNPR, 24, 8, 3.111111, ZIP, 83, 14, 5.984127, 97, 100, 
trial0001103, 000240, AA, 27, 6, 4.555556, GDX, 17, 8, 2.222222, SNPR, 22, 6, 3.796296, ZIP, 121, 14, 8.650793, 95, 96, 
trial0001104, 000240, AA, 118, 8, 14.765157, GDX, 44, 8, 5.569344, SNPR, 18, 6, 3.051220, ZIP, 153, 10, 15.301667, 98, 101, 
trial0001104, 000240, AA, 92, 6, 15.403155, GDX, 126, 6, 21.015741, SNPR, 25, 8, 3.135828, ZIP, 79, 14, 5.671429, 97, 102, 
trial0001105, 000240, AA, 106, 6, 17.708333, GDX, 157, 8, 19.718750, SNPR, 29, 10, 2.900000, ZIP, 49, 8, 6.125000, 98, 99, 
trial0001105, 000240, AA, 72, 6, 12.098971, GDX, 150, 8, 18.759105, SNPR, 45, 10, 4.500000, ZIP, 55, 10, 5.533333, 97, 102, 
trial0001106, 000240, AA, 31, 6, 5.178326, GDX, 161, 8, 20.185700, SNPR, 27, 8, 3.444444, ZIP, 73, 10, 7.388889, 96, 99, 
trial0001106, 000240, AA, 150, 6, 25.055864, GDX, 158, 8, 19.809722, SNPR, 36, 12, 3.081944, ZIP, 30, 8, 3.775463, 98, 101, 
trial0001107, 000240, AA, 23, 4, 5.882716, GDX, 113, 6, 18.855967, SNPR, 31, 14, 2.214286, ZIP, 64, 8, 8.041667, 96, 99, 
trial0001107, 000240, AA, 96, 6, 16.134259, GDX, 91, 8, 11.440972, SNPR, 56, 14, 4.047619, ZIP, 19, 6, 3.166667, 95, 103, 
trial0001108, 000240, AA, 70, 8, 8.831291, GDX, 126, 6, 21.113835, SNPR, 47, 14, 3.404762, ZIP, 20, 4, 5.000000, 97, 102, 
trial0001108, 000240, AA, 89, 6, 14.957770, GDX, 181, 8, 22.735082, SNPR, 38, 16, 2.435332, ZIP, 23, 4, 5.851852, 98, 101, 
trial0001109, 000240, AA, 56, 6, 9.454472, GDX, 127, 10, 12.728858, SNPR, 55, 12, 4.665382, ZIP, 34, 4, 8.500000, 98, 99, 
trial0001109, 000240, AA, 61, 6, 10.182133, GDX, 132, 8, 16.591255, SNPR, 69, 18, 3.839643, ZIP, 5, 2, 2.531790, 98, 101, 
trial0001110, 000240, AA, 92, 6, 15.445130, GDX, 75, 6, 12.665981, SNPR, 22, 4, 5.555556, ZIP, 109, 16, 6.819444, 97, 99, 
trial0001110, 000240, AA, 108, 8, 13.520602, GDX, 102, 8, 12.777778, SNPR, 8, 2, 4.000000, ZIP, 58, 16, 3.663310, 96, 97, 
trial0001111, 000240, AA, 80, 8, 10.055556, GDX, 192, 10, 19.222222, SNPR, 21, 6, 3.500000, ZIP, 44, 8, 5.541667, 99, 100, 
trial0001111, 000240, AA, 109, 6, 18.259259, GDX, 114, 10, 11.455556, SNPR, 8, 4, 2.000000, ZIP, 104, 14, 7.492063, 98, 101, 
trial0001112, 000240, AA, 33, 6, 5.566143, GDX, 228, 8, 28.575393, SNPR, 8, 6, 1.333333, ZIP, 60, 12, 5.000000, 98, 100, 
trial0001112, 000240, AA, 84, 6, 14.117284, GDX, 234, 10, 23.466667, SNPR, 0, 6, 0.000000, ZIP, 82, 12, 6.885802, 98, 100, 
trial0001113, 000240, AA, 30, 6, 5.000000, GDX, 13, 8, 1.625000, SNPR, 26, 6, 4.333333, ZIP, 25, 12, 2.083333, 97, 99, 
trial0001113, 000240, AA, 109, 8, 13.739660, GDX, 98, 8, 12.337500, SNPR, 31, 8, 3.888889, ZIP, 108, 10, 10.827160, 98, 101, 
trial0001114, 000240, AA, 58, 8, 7.251461, GDX, 132, 6, 22.001372, SNPR, 39, 10, 3.911111, ZIP, 71, 8, 8.983622, 98, 100, 
trial0001114, 000240, AA, 69, 6, 11.503572, GDX, 136, 10, 13.687526, SNPR, 46, 10, 4.654785, ZIP, 48, 8, 6.069432, 98, 101, 
trial0001115, 000240, AA, 6, 6, 1.135802, GDX, 137, 6, 22.864198, SNPR, 67, 14, 4.785714, ZIP, 6, 6, 1.000000, 97, 104, 
trial0001115, 000240, AA, 37, 6, 6.191362, GDX, 183, 10, 18.351850, SNPR, 43, 12, 3.611111, ZIP, 34, 6, 5.666667, 99, 101, 
trial0001116, 000240, AA, 41, 8, 5.152778, GDX, 0, 4, 0.000000, SNPR, 65, 16, 4.090278, ZIP, 11, 4, 2.833333, 99, 101, 
trial0001116, 000240, AA, 109, 8, 13.742010, GDX, 122, 8, 15.300926, SNPR, 47, 14, 3.380952, ZIP, 25, 4, 6.330796, 95, 103, 
trial0001117, 000240, AA, 11, 4, 2.972222, GDX, 117, 10, 11.759259, SNPR, 83, 14, 5.965608, ZIP, 3, 4, 0.750000, 96, 99, 
trial0001117, 000240, AA, 86, 6, 14.421354, GDX, 167, 10, 16.747778, SNPR, 63, 16, 3.999631, ZIP, 0, 2, 0.000000, 98, 101, 
trial0001118, 000240, AA, 57, 6, 9.611111, GDX, 154, 10, 15.433333, ZIP, 97, 16, 6.062500, 96, 98, 
trial0001118, 000240, AA, 138, 6, 23.050926, GDX, 174, 12, 14.539352, SNPR, 2, 2, 1.000000, ZIP, 106, 14, 7.587302, 100, 101, 
trial0001119, 000240, AA, 142, 8, 17.831862, GDX, 97, 10, 9.744444, SNPR, 27, 4, 6.882386, ZIP, 65, 10, 6.537112, 98, 99, 
trial0001119, 000240, AA, 49, 8, 6.236111, GDX, 191, 10, 19.185185, SNPR, 0, 4, 0.000000, ZIP, 127, 12, 10.604938, 98, 100, 
trial0001120, 000240, AA, 76, 6, 12.829817, GDX, 159, 10, 15.969547, SNPR, 33, 6, 5.554271, ZIP, 66, 10, 6.600000, 98, 99, 
trial0001120, 000240, AA, 163, 6, 27.209877, GDX, 142, 12, 11.895062, SNPR, 8, 6, 1.425926, ZIP, 79, 10, 7.944444, 95, 100, 
trial0001121, 000240, AA, 101, 4, 25.435031, GDX, 210, 12, 17.577366, SNPR, 41, 8, 5.166667, ZIP, 16, 8, 2.124769, 99, 102, 
trial0001121, 000240, AA, 141, 8, 17.690766, GDX, 123, 10, 12.319815, SNPR, 52, 8, 6.616770, ZIP, 34, 8, 4.292695, 96, 102, 
trial0001122, 000240, AA, 187, 6, 31.167318, GDX, 111, 10, 11.199609, SNPR, 24, 10, 2.400000, ZIP, 48, 6, 8.000000, 98, 99, 
trial0001122, 000240, AA, 96, 8, 12.048894, GDX, 122, 10, 12.215638, SNPR, 30, 10, 3.080247, ZIP, 55, 6, 9.275000, 98, 101, 
trial0001123, 000240, AA, 52, 6, 8.746914, GDX, 178, 10, 17.818519, SNPR, 35, 12, 2.944444, ZIP, 25, 4, 6.250000, 98, 99, 
trial0001123, 000240, AA, 74, 6, 12.389215, GDX, 271, 12, 22.638889, SNPR, 39, 12, 3.333170, ZIP, 4, 4, 1.000000, 96, 102, 
trial0001124, 000240, AA, 56, 6, 9.400412, GDX, 116, 8, 14.574691, SNPR, 67, 16, 4.187500, ZIP, 12, 2, 6.000000, 97, 103, 
trial0001124, 000240, AA, 65, 6, 10.889460, GDX, 177, 12, 14.790123, SNPR, 53, 14, 3.798697, ZIP, 24, 2, 12.000000, 100, 101, 
trial0001125, 000240, AA, 89, 8, 11.243313, GDX, 110, 10, 11.005350, SNPR, 6, 4, 1.500000, ZIP, 52, 10, 5.200000, 99, 102, 
trial0001125, 000240, AA, 88, 8, 11.097508, GDX, 161, 12, 13.471794, SNPR, 19, 2, 9.779205, ZIP, 48, 12, 4.000000, 96, 98, 
trial0001126, 000240, AA, 167, 8, 20.981481, GDX, 129, 12, 10.753086, SNPR, 11, 4, 2.777778, ZIP, 23, 8, 2.875000, 98, 102, 
trial0001126, 000240, AA, 104, 8, 13.104642, GDX, 113, 12, 9.476566, SNPR, 32, 4, 8.111018, ZIP, 12, 10, 1.200000, 97, 100, 
trial0001127, 000240, AA, 116, 6, 19.430087, GDX, 194, 12, 16.167673, SNPR, 11, 6, 1.833333, ZIP, 76, 8, 9.550926, 96, 102, 
trial0001127, 000240, AA, 86, 8, 10.834076, GDX, 193, 12, 16.120370, SNPR, 4, 6, 0.813824, ZIP, 79, 8, 9.875000, 96, 96, 
trial0001128, 000240, AA, 125, 6, 20.862944, GDX, 194, 14, 13.915881, SNPR, 22, 8, 2.750000, ZIP, 43, 4, 10.750000, 98, 102, 
trial0001128, 000240, AA, 154, 8, 19.308642, GDX, 115, 12, 9.647119, SNPR, 23, 8, 2.879630, ZIP, 85, 6, 14.288066, 97, 100, 
trial0001129, 000240, AA, 52, 4, 13.182785, GDX, 285, 14, 20.400157, SNPR, 39, 12, 3.305556, ZIP, 6, 2, 3.000000, 98, 102, 
trial0001129, 000240, AA, 129, 6, 21.654145, GDX, 266, 14, 19.009082, SNPR, 19, 10, 1.994798, ZIP, 8, 4, 2.000000, 98, 98, 
trial0001130, 000240, AA, 31, 6, 5.266118, GDX, 211, 12, 17.589163, SNPR, 59, 12, 4.944444, ZIP, 15, 2, 7.500000, 96, 102, 
trial0001130, 000240, AA, 68, 6, 11.380125, GDX, 203, 14, 14.519629, SNPR, 53, 12, 4.453704, ZIP, 30, 2, 15.000000, 99, 101, 
trial0001131, 000240, AA, 6, 4, 1.666557, GDX, 103, 14, 7.382716, SNPR, 25, 2, 12.998985, ZIP, 64, 12, 5.414815, 98, 99, 
trial0001131, 000240, AA, 88, 6, 14.731088, GDX, 171, 14, 12.271899, SNPR, 16, 4, 4.062833, ZIP, 86, 10, 8.655556, 98, 101, 
trial0001132, 000240, AA, 59, 6, 9.929293, GDX, 196, 14, 14.021429, SNPR, 36, 4, 9.031060, ZIP, 19, 8, 2.375000, 96, 99, 
trial0001132, 000240, AA, 177, 6, 29.583539, GDX, 154, 16, 9.643056, SNPR, 15, 4, 3.750000, ZIP, 35, 8, 4.401235, 96, 100, 
trial0001133, 000240, AA, 40, 6, 6.725000, GDX, 231, 14, 16.546429, SNPR, 20, 6, 3.333333, ZIP, 55, 6, 9.166667, 97, 100, 
trial0001133, 000240, AA, 149, 6, 24.921316, GDX, 242, 16, 15.154506, SNPR, 20, 6, 3.333333, ZIP, 28, 6, 4.666667, 95, 101, 
trial0001134, 000240, AA, 3, 4, 0.932099, GDX, 185, 14, 13.233686, SNPR, 33, 8, 4.125000, ZIP, 57, 6, 9.500000, 98, 99, 
trial0001134, 000240, AA, 40, 6, 6.755376, GDX, 267, 16, 16.696644, SNPR, 46, 8, 5.790181, ZIP, 5, 4, 1.250000, 98, 101, 
trial0001135, 000240, AA, 34, 6, 5.742576, GDX, 237, 14, 16.976092, SNPR, 43, 8, 5.484906, ZIP, 10, 4, 2.500000, 95, 99, 
trial0001135, 000240, AA, 65, 6, 10.972718, GDX, 249, 16, 15.597222, SNPR, 46, 10, 4.660814, ZIP, 5, 2, 2.500000, 96, 101, 
trial0001136, 000240, AA, 148, 12, 12.406429, GDX, 240, 10, 24.039445, SNPR, 0, 2, 0.333333, ZIP, 11, 8, 1.382716, 99, 103, 
